countries,Year,(Territorial & Low GHG with VOLY) scenario [%],(Territorial & Low GHG with VSL) scenario [%],(Territorial & Central GHG with VOLY) scenario [%],(Territorial & Central GHG with VSL) scenario [%],(Territorial & High GHG with VOLY) scenario [%],(Territorial & High GHG with VSL) scenario [%],(Residential & Low GHG with VOLY) scenario [%],(Residential & Low GHG with VSL) scenario [%],(Residential & Central GHG with VOLY) scenario [%],(Residential & Central GHG with VSL) scenario [%],(Residential & High GHG with VOLY) scenario [%],(Residential & High GHG with VSL) scenario [%],(Footprint & Low GHG with VOLY) scenario [%],(Footprint & Low GHG with VSL) scenario [%],(Footprint & Central GHG with VOLY) scenario [%],(Footprint & Central GHG with VSL) scenario [%],(Footprint & High GHG with VOLY) scenario [%],(Footprint & High GHG with VSL) scenario [%]
Italy,2015,7.6638498375877075,22.2082594956973,8.68323299950766,23.22764265761725,18.852793591042406,33.397203249152,7.880456433020712,22.4248660911303,9.044243991895998,23.588653650005586,20.654410353056598,35.19882001116619,8.2322224650803,22.77663212318989,9.630520711995313,24.174930370104903,23.580210365742698,38.12462002385229
Lithuania,2015,5.590711819566911,13.370537962871227,6.966876839903925,14.746702983208241,20.69576120945651,28.47558735276083,7.415477368103958,15.195303511408277,10.008152754132338,17.787978897436656,35.87317624808211,43.65300239138643,8.657099830663235,16.436925973967554,12.077523525064466,19.85734966836878,46.200321809686265,53.98014795299058
Latvia,2015,9.083901945702646,22.382743302363252,10.950530438993818,24.24937179565442,29.572371836350985,42.871213193011585,9.488781207304218,22.78762256396482,11.625329208329772,24.924170564990376,32.939939028084694,46.2387803847453,10.695396026550437,23.99423738321104,13.636353907073467,26.93519526373407,42.97590990562467,56.27475126228527
Malta,2015,2.975791791291126,5.501353486650594,3.8687334620424743,6.394295157401943,12.776889653585682,15.302451348945151,3.135223485850331,5.6607851812098,4.134452952974481,6.66001464833395,14.10295644642732,16.628518141786788,7.396689769724009,9.922251465083477,11.236896759430612,13.76245845479008,49.54753315674172,52.073094852101185
Netherlands,2015,4.351175534341631,9.780591495605847,5.567797706838181,10.997213668102399,17.705052237220436,23.134468198484655,4.507615979848061,9.937031941112277,5.82853178268223,11.257947743946447,19.006239434765977,24.435655396030192,4.557293186489143,9.98670914775336,5.911327127084035,11.340743088348251,19.419427629685455,24.84884359094967
Norway,2015,1.498486083309105,2.734248062136101,1.9945294242944243,3.2302914031214205,6.943152278409872,8.178914257236867,2.1151146133272576,3.350876592154253,3.022243640991346,4.258005619818341,12.071935607449745,13.30769758627674,2.2037110004729508,3.4394729792999463,3.1699042862341673,4.405666265061163,12.808832541804396,14.044594520631392
Poland,2015,18.879577980227744,40.851733517962494,22.346380913262916,44.31853645099766,56.93186731663761,78.90402285437236,19.448679381271308,41.42083491900606,23.294883248335527,45.26703878607027,61.665345636428526,83.63750117416328,19.42419226459899,41.396347802333736,23.254071387214992,45.22622692494974,61.46167501521749,83.43383055295223
Portugal,2015,7.5476543832061305,18.807063406026934,9.056000347776346,20.315409370597152,24.103546994322063,35.36295601714287,7.77940183574718,19.038810858567988,9.442246102011428,20.701655124832236,26.031097234504756,37.29050625732556,7.769138532884619,19.028547555705426,9.425140597240492,20.684549620061297,25.94573262021933,37.205141643040136
Romania,2015,18.009327014906937,50.14443189313222,19.75973176186834,51.89483664009364,37.22210292798329,69.35720780620859,20.056232439480734,52.19133731770603,23.171240802824673,55.30634568104996,54.247157570470115,86.3822624486954,20.113722841120783,52.24882771934608,23.26705813889142,55.40216301711671,54.7253317047461,86.86043658297137
Sweden,2015,0.5992305218919123,1.5809954139971332,0.6651155036491094,1.6468803957543305,1.322396631179243,2.304161523284464,1.29520494251415,2.276969834619371,1.825072871352839,2.8068377634580597,7.1111362566721406,8.092901148777361,1.6803890730869095,2.6621539651921307,2.4670464223074386,3.4488113144126595,10.314889977626523,11.296654869731745
Slovenia,2015,14.491168766054265,39.17758453488312,16.40681461729717,41.093230386126024,35.51766251422041,60.20407828304927,14.255401944528808,38.941817713357665,16.01386991475474,40.7002856835836,33.55668133200867,58.243097100837524,14.894326752649759,39.58074252147861,17.078744594956323,41.76516036378518,38.87091306939561,63.55732883822447
Slovakia,2015,11.647217974190651,28.52672573446821,13.490744145470885,30.370251905748447,31.88211237800464,48.76162013828221,12.103091231135963,28.98259899141352,14.2505329070464,31.13004066732396,35.67382010243866,52.55332786271622,12.560719092254699,29.440226852532263,15.013246008910963,31.892753769188527,39.480121677458,56.35962943773557
Belgium,2016,5.809731229130594,14.260148581455818,6.948888480029426,15.399305832354651,18.313338197329692,26.763755549654917,5.851039929348898,14.301457281674123,7.017736313726602,15.468153666051826,18.65692167216131,27.10733902448654,7.440519365172444,15.89093671749767,9.666868706765845,18.11728605909107,31.877353805042862,40.32777115736808
Bulgaria,2016,24.86827567222745,69.0645769043795,29.034444514185033,73.23074574633708,70.59693843752372,114.79323966967576,26.303775393839445,70.5000766259915,31.426944050205012,75.62324528235708,82.5366504077568,126.73295163990885,25.55517379513908,69.75147502729114,30.179274719037743,74.3755759511898,76.31018631697917,120.50648754913122
Cyprus,2016,4.905184134681127,6.639755966718909,6.820527096109141,8.555098928146924,25.92835330654577,27.662925138583557,4.935727388738705,6.6702992207764895,6.871432519538441,8.606004351576225,26.1823956101358,27.91696744217358,4.768136481082162,6.502708313119944,6.592114340110868,8.326686172148651,24.788464886135337,26.52303671817312
Czechia,2016,13.061629335234462,31.006085693916486,16.014973868692532,33.959430227374554,45.47810147628615,63.422557834968174,12.932804501988013,30.87726086067003,15.800265813281783,33.74472217196381,44.40660603785537,62.351062396537394,12.896500374078906,30.840956732760926,15.739758933433274,33.6842152921153,44.10464789461137,62.04910425329339
Germany,2016,4.409687712441861,10.346210167095197,5.595207430185598,11.531729884838935,17.42217794767668,23.35870040233002,4.551901428689461,10.488423883342797,5.832230290598264,11.7687527452516,18.60503488916465,24.54155734381799,4.767912884184973,10.70443533883831,6.1922493830907825,12.12877183774412,20.401701598365413,26.33822405301875
Denmark,2016,2.5104059935071104,4.870124809923503,3.3061368992302276,5.665855715646621,11.244499982515611,13.604218798932004,3.318811136026071,5.678529952442464,4.653478803428494,7.013197619844886,17.968377675847915,20.328096492264308,3.598600772340192,5.958319588756584,5.1197948639520305,7.479513680368423,20.295516873127276,22.65523568954367
Estonia,2016,9.004015624497077,12.124025892155105,12.760771449197394,15.880781716855422,50.23888312894579,53.35889339660381,9.620382880921836,12.740393148579866,13.788050209905322,16.90806047756335,55.3654933252406,58.485503592898624,9.360041744536254,12.480052012194284,13.354148315929354,16.474158583587382,53.200116254351,56.320126522009026
Greece,2016,7.906201479476109,18.13483356409554,10.029182140151363,20.257814224770794,31.208441588316404,41.43707367293583,8.424740535903199,18.65337262052263,10.89341390086318,21.12204598548261,35.52136961320205,45.75000169782148,7.908827399535342,18.137459484154775,10.033558673583421,20.262190758202852,31.23028257420591,41.45891465882534
Spain,2016,5.212325558317331,12.338553619550977,6.255756241542685,13.381984302776331,16.665219486100394,23.791447547334037,5.525955845481058,12.652183906714704,6.778473386815564,13.90470144804921,19.27382695393837,26.40005501517202,5.6053799853924025,12.731608046626047,6.91084695333447,14.037075014568117,19.934434085899394,27.06066214713304
Finland,2016,2.461035441204866,4.286302097757426,3.31978944776984,5.145056104322401,11.886882989453747,13.712149646006308,2.9671839020081094,4.792450558560671,4.163370215775246,5.988636872327808,16.096752726928347,17.922019383480905,3.252713927109481,5.077980583662042,4.639253590944198,6.464520247496759,18.471637380152444,20.29690403670501
France,2016,4.146920534311134,10.243918300688994,4.948105789056943,11.045103555434803,12.940882497116327,19.037880263494188,4.315596559263588,10.412594325641447,5.229232497311033,11.326230263688892,14.343838641165304,20.440836407543163,4.585147672919066,10.682145439296924,5.678484353403497,11.775482119781355,16.585819332521982,22.68281709889984
Croatia,2016,14.358527175550961,41.31953120936418,16.051440815277065,43.012444849090286,32.940269744925594,59.901273778738805,15.169223237841129,42.130227271654356,17.402600919094017,44.36360495290723,39.68320207254541,66.64420610635862,15.763866738533453,42.72487077234668,18.39367342024789,45.354677454061104,44.629125792589505,71.59012982640273
Hungary,2016,14.523126814427165,39.277812781652855,16.623375369981858,41.37806133720755,37.57585500753942,62.3305409747651,15.052045335015832,39.80673130224153,17.50490623762964,42.25959220485534,41.97511381370548,66.72979978093116,15.777905228337191,40.53259119556289,18.714672726498573,43.46935869372427,48.01242467244187,72.76711063966755
Ireland,2016,2.8565368827782986,4.874109503835021,3.931616534334255,5.949189155390976,14.65681591533296,16.674388536389685,3.032486963293698,5.05005958435042,4.224866668526587,6.242439289583309,16.120273727873744,18.137846348930466,3.2338582128043103,5.251430833861032,4.560485417710941,6.578058038767663,17.795171104755664,19.81274372581239
Italy,2016,7.207342783125803,20.853102156768763,8.197541257367966,21.843300631010926,18.075949845640974,31.721709219283934,7.414692442078214,21.060451815721173,8.543124022288652,22.18888339593161,19.80057240581658,33.44633177945954,7.721223746603052,21.36698312024601,9.054009529830047,22.699768903473007,22.350134367261262,35.99589374090422
Lithuania,2016,5.2782981416768875,12.162908994366147,6.6952742202988444,13.579885072988102,20.831297480836927,27.715908333526183,6.9341108210872235,13.818721673776482,9.454962019316069,16.339572872005327,34.603453734980036,41.4880645876693,8.273135606442803,15.157746459132063,11.686669994908705,18.57128084759796,45.7407392512709,52.62535010396016
Latvia,2016,8.215292574680841,20.7447221821507,9.721669465104272,22.251099072574128,24.749572252899927,37.27900186036979,9.044928868209356,21.574358475679215,11.10439662098513,23.633826228454986,31.650039202248216,44.17946880971807,10.240650805989445,22.770080413459304,13.09726651728528,25.62669612475514,41.59540897045086,54.12483857792072
Malta,2016,2.6738972972460178,5.0971490925994445,3.4082866873476205,5.831538482701046,10.734695126694557,13.157946922047984,2.8108629405849483,5.234114735938375,3.636562759579171,6.059814554932597,11.873901430021535,14.297153225374961,7.483851528113764,9.90710332346719,11.424877072127197,13.848128867480622,50.74129857073739,53.16455036609082
Netherlands,2016,4.173423090280473,9.302397302272789,5.360595585858144,10.489569797850457,17.204054529835375,22.33302874182769,4.322382275277164,9.451356487269479,5.60886089418596,10.737835106178274,18.44301663996657,23.571990851958883,4.365640371352901,9.494614583345216,5.680957720978856,10.809931932971171,18.802814137485406,23.931788349477724
Norway,2016,1.4673007822786746,2.7087420877186537,1.9737812375010755,3.215222542941055,7.026526731267409,8.267968036707387,1.959426992397146,3.2008682978371255,2.7939915876985286,4.035432893138507,11.119766955109935,12.361208260549914,2.0477969664427906,3.2892382718827697,2.9412748777746027,4.182716183214582,11.85478070748958,13.096222012929559
Poland,2016,18.86761066433612,40.71721991343785,22.41228633410032,44.261895583202055,57.77464599198606,79.62425524108781,19.598446491699654,41.44805574080139,23.630346046372882,45.47995529547462,63.85334398466057,85.7029532337623,19.384325108334533,41.23393435743626,23.27347707409768,45.123086323199416,62.072397875401464,83.9220071245032
Portugal,2016,7.314290832528106,18.060446124131186,8.835323060564171,19.58147835216725,24.009430287876334,34.755585579479416,7.3657505876460805,18.11190587924916,8.921089319094127,19.667244610697207,24.43744475901631,35.18360005061939,7.505945922726069,18.25210121432915,9.154748210894107,19.90090350249719,25.603513895237164,36.349669186840245
Romania,2016,16.273434390304626,45.361171418967686,17.846889427282004,46.934626455945065,33.54397658188965,62.63171361055272,18.33482841296689,47.422565441629956,21.28254613171911,50.37028316038218,50.68953956403293,79.77727659269598,18.487398918351253,47.57513594701432,21.536830307359715,50.62456733602277,51.95853868818222,81.0462757168453
Sweden,2016,0.6058202135474027,1.5596819100235595,0.6801519530139952,1.634013649490152,1.4216995443592884,2.375561240835445,1.2818913136006982,2.2357530100768552,1.8069371197694881,2.7607988162456447,7.044894090834319,7.9987557873104755,1.6573985610653996,2.611260257541556,2.4327825322106564,3.386644228686814,10.16816072054072,11.122022417016877
Slovenia,2016,14.167382721940895,38.081283746093284,16.11422154775092,40.02812257190331,35.536256500474735,59.45015752462714,13.897979305297307,37.8118803294497,15.665215853344938,39.57911687749733,33.29550427315346,57.20940529730585,14.499235882422756,38.41313690657515,16.66731014855402,40.58121117270641,38.29643199400641,62.210333018158806
Slovakia,2016,10.437722929371981,24.80950265304214,12.274633488873468,26.646413212543624,30.600003118185892,44.97178284185605,10.893116107374373,25.26489583104453,13.033622118877455,27.40540184254761,34.387717805062934,48.759497528733085,11.33942153700477,25.711201260674926,13.77746450159478,28.149244225264937,38.09984550548082,52.47162522915097
Belgium,2017,5.317997588586094,13.046441854074406,6.4151964522645875,14.1436407177529,17.36106130658099,25.089505572069303,5.359896278342595,13.08834054383091,6.485027601858756,14.213471867347069,17.70955199598427,25.437996261472584,6.8072652150083774,14.535709480496692,8.897309162968394,16.625753428456708,29.74798569142665,37.47642995691496
Bulgaria,2017,23.0063676445379,63.1146509624432,27.03528151034822,67.14356482825352,67.22849364783684,107.33677696574213,24.340080210049937,64.44836352795524,29.258135786201617,69.3664191041069,78.32159498638141,118.4298783042867,23.576414392877957,63.684697710783254,27.985359424248312,68.09364274215359,71.96983485625255,112.07811817415782
Cyprus,2017,4.624589108130994,6.258888550835942,6.430346773399499,8.064646216104448,24.44492919595912,26.079228638664066,4.721385532630315,6.355684975335263,6.591674147565034,8.225973590269984,25.25002961560426,26.88432905830921,4.822741206996711,6.457040649701659,6.760600271509029,8.394899714213977,26.0930514150962,27.72735085780114
Czechia,2017,11.92348005979409,28.11184243113867,14.675063341144135,30.863425712488713,42.125382266993384,58.31374463833796,11.681128901608126,27.869491272952708,14.271144744167527,30.459507115512107,40.10963612589108,56.29799849723566,11.77680711998327,27.965169491327845,14.430608441459434,30.618970812804015,40.90543591047164,57.09379828181622
Germany,2017,4.151593663732416,9.702368002362908,5.271124350322604,10.821898688953096,16.43977572368663,21.99055006231712,4.290544688345536,9.841319026976029,5.50270939134447,11.053483729974962,17.595495356976702,23.146269695607195,4.506721098438706,10.057495437069196,5.86300340816642,11.413777746796912,19.39353406949767,24.944308408128162
